id	ec_numbers	KEGG
rxn00018	4.1.1.39	R00024
rxn00103	1.17.1.10|1.2.1.43	R00134
rxn00113	6.3.4.16|6.3.4.16-	R00149
rxn00114	2.7.2.2	R00150
rxn00147	2.7.9.2	R00199
rxn00148	2.7.1.40	R00200
rxn00151	2.7.9.1	R00206
rxn00154	1.2.1.-|1.2.1.M10|1.2.4.1|1.8.1.4|2.3.1.12	R00209
rxn00159	1.1.1.38|1.1.1.39	R00214
rxn00161	1.1.1.40	R00216
rxn00165	4.2.1.13|4.3.1.17|4.3.1.19	R00220
rxn00173	2.3.1.8	R00230
rxn00175	6.2.1.1	R00235
rxn00177	4.1.3.24|4.1.3.25	R00237
rxn00178	2.3.1.9	R00238
rxn00191	2.6.1.2	R00258
rxn00198	1.1.1.42	R00267
rxn00225	2.7.2.1|2.7.2.15	R00315
rxn00247	4.1.1.49	R00341
rxn00248	1.1.1.299|1.1.1.37	R00342
rxn00249	1.1.1.299|1.1.1.82	R00343
rxn00250	6.4.1.1	R00344
rxn00251	4.1.1.31	R00345
rxn00256	2.3.3.1|2.3.3.16|2.3.3.3|4.1.3.7	R00351
rxn00257	2.3.3.8	R00352
rxn00259	4.1.3.34	R00354
rxn00260	2.6.1.1	R00355
rxn00285	6.2.1.5	R00405
rxn00286	2.8.3.-|2.8.3.22	R00406
rxn00288	1.3.99.1	R00408
rxn00306	6.2.1.4	R00432
rxn00330	2.3.3.9|4.1.3.2	R00472
rxn00331	4.1.3.24	R00473
rxn00336	4.1.3.1	R00479
rxn00371	1.17.1.9|1.2.1.2	R00519
rxn00374	3.5.1.49	R00524
rxn00377	3.1.2.12	R00527
rxn00420	3.1.3.3	R00582
rxn00423	2.3.1.30	R00586
rxn00424	2.6.1.45	R00588
rxn00429	1.2.1.46	R00604
rxn00432	1.1.3.13	R00608
rxn00435	1.2.98.1|1.2.99.4	R00614
rxn00459	4.2.1.11	R00658
rxn00501	1.2.1.18|1.2.1.27	R00705
rxn00502	1.2.1.18	R00706
rxn00505	1.1.1.286|1.1.1.41	R00709
rxn00520	6.2.1.4	R00727
rxn00532	1.2.1.-|1.2.1.18|1.2.1.75	R00740
rxn00533	6.4.1.2	R00742
rxn00545	2.7.1.11	R00756
rxn00549	3.1.3.11	R00762
rxn00602	5.4.99.2	R00833
rxn00649	2.5.1.47|2.5.1.65	R00897
rxn00668	1.3.1.-|1.3.1.84	R00919
rxn00682	4.1.3.24	R00934
rxn00690	6.3.4.3	R00943
rxn00692	2.1.2.1	R00945
rxn00744	2.7.1.29	R01011
rxn00747	5.3.1.1	R01015
rxn00770	2.7.6.1	R01049
rxn00777	5.3.1.6	R01056
rxn00779	1.2.1.9	R01058
rxn00781	1.2.1.12|1.2.1.59	R01061
rxn00782	1.2.1.13|1.2.1.59	R01063
rxn00785	2.2.1.1	R01067
rxn00786	4.1.2.13	R01068
rxn00799	4.2.1.2	R01082
rxn00843	1.14.13.25	R01142
rxn00868	1.3.1.44|1.3.8.1	R01171
rxn00872	1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3	R01175
rxn00907	1.5.1.5	R01220
rxn00908	1.4.4.2|1.8.1.4|2.1.2.10	R01221
rxn00934	6.2.1.9	R01256
rxn00971	6.2.1.18	R01322
rxn00973	4.2.1.3	R01324
rxn01011	1.1.1.26|1.1.1.29|1.1.1.81	R01388
rxn01048	2.2.1.3	R01440
rxn01100	2.7.2.3	R01512
rxn01101	1.1.1.95	R01513
rxn01106	5.4.2.1|5.4.2.11|5.4.2.12	R01518
rxn01107	3.1.1.17	R01519
rxn01108	1.1.1.118|1.1.1.47	R01520
rxn01109	1.1.1.119|1.1.1.47	R01521
rxn01111	2.7.1.19	R01523
rxn01115	1.1.1.351|1.1.1.44	R01528
rxn01116	5.1.3.1	R01529
rxn01121	4.2.1.140|4.2.1.39	R01538
rxn01123	2.7.1.178|2.7.1.45	R01541
rxn01174	1.1.1.59	R01608
rxn01200	2.2.1.1	R01641
rxn01201	1.1.1.61|1.2.1.16	R01644
rxn01211	3.5.4.9	R01655
rxn01275	2.7.1.12	R01737
rxn01333	2.2.1.2	R01827;R08575
rxn01334	4.1.2.-|4.1.2.13	R01829
rxn01345	3.1.3.11|3.1.3.37	R01845
rxn01355	6.4.1.3	R01859
rxn01451	1.1.1.211|1.1.1.35	R01975
rxn01452	1.1.1.157	R01976
rxn01476	3.1.1.31	R02035
rxn01477	4.2.1.12	R02036
rxn01975	1.1.1.49	R02736
rxn01996	5.1.99.1	R02765
rxn02167	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn02171	5.3.3.3	R03031
rxn02181	4.2.1.116|4.2.1.17	R03045
rxn02261	3.1.2.4	R03158
rxn02431	2.3.1.101	R03390
rxn02480	3.5.4.27	R03464
rxn02914	2.6.1.52	R04173
rxn03020	2.1.1.86	R04347
rxn03079	1.12.98.2|1.5.98.1|1.5.99.9	R04456
rxn03085	1.5.98.2|1.5.99.11	R04464
rxn03126	1.8.98.1	R04540
rxn03127	2.8.4.1	R04541
rxn03440	4.2.1.148	R05076
rxn03641	2.8.3.-	R05336
rxn03642	4.2.1.120	R05337
rxn03643	4.1.2.43	R05338
rxn03644	5.3.1.27	R05339
rxn03884	4.1.2.-|4.1.2.14	R05605
rxn04791	4.4.1.22	R06982
rxn04792	1.-.-.-|1.1.1.284	R06983
rxn04945	1.1.1.119|1.1.1.360	R07147
rxn04954	1.5.1.20	R07168
rxn05815	1.1.5.4	R00361
rxn05836	1.3.99.1	R00412
rxn06020	1.5.8.1	R01588
rxn06109	1.3.5.1	R02164
rxn06177	1.5.8.2	R02511
rxn06294	1.2.99.5	R03015
rxn06691	1.3.99.3	R04432
rxn06696	1.12.98.2	R04455
rxn07189	1.2.7.4	R07157
rxn07191	1.2.7.5|1.2.7.6	R07159
rxn07847	4.2.1.147|4.3.-.-	R08058
rxn07848	1.5.1.-	R08059
rxn07849	1.2.99.5	R08060
rxn08094	1.2.1.M9|1.2.4.2|1.8.1.4|2.3.1.61	R08549
rxn08647	2.7.1.-|2.7.1.165|2.7.1.31	R08572
rxn10568	2.1.1.-|2.1.1.90	R09098
rxn10613	2.1.1.-	R09124
rxn13974	1.2.7.-|1.2.7.1	R01196
rxn14048	1.2.7.3	R01197
rxn14108	1.2.7.5	R08571
rxn14207	1.1.2.7	R01146
rxn15022	1.1.1.42	R00267
rxn15023	1.1.1.42	R00267
rxn15045	4.1.3.1	R00479
rxn15046	4.1.3.1	R00479
rxn15056	1.1.1.286|1.1.1.41	R00709
rxn15057	1.1.1.286	R00709
rxn15108	2.7.6.1	R01049
rxn15114	5.3.1.6	R01056
rxn15116	4.1.2.13	R01070
rxn15171	4.2.1.3	R01324
rxn15172	4.2.1.3	R01324
rxn15220	2.7.1.45	R01541
rxn15228	2.2.1.1	R01641
rxn15249	2.7.1.1|2.7.1.2	R01786
rxn15271	2.2.1.1	R01830
rxn15296	4.2.1.12	R02036
rxn15314	2.7.1.63	R02189
rxn15364	5.3.1.9	R02740
rxn15493	2.7.1.11	R04779
rxn15494	3.1.3.11	R04780
rxn15662	1.1.1.119	R07147
rxn15750	4.1.2.-|4.1.2.51	R08570
rxn15751	2.2.1.2	R01827;R08575
rxn15952	2.7.1.146	R09084
rxn15953	2.7.1.147	R09085
rxn15962	1.2.7.4|1.2.99.2|2.1.1.-|2.3.1.-|2.3.1.169	R09096
rxn15963	2.1.1.-|2.1.1.90	R09098
rxn15988	2.1.1.-	R09124
rxn16139	6.2.1.-|6.2.1.40	R09279
rxn16140	1.2.1.76	R09280
rxn16141	1.1.1.-|1.1.1.co|1.2.1.16	R09281
rxn16142	4.2.1.153	R09282
rxn16143	2.8.3.-|5.4.1.3	R09283
rxn16146	6.2.1.36	R09286
rxn16149	1.1.1.-|1.1.1.298	R09289
rxn16360	1.14.18.3	R09518
rxn16586	1.3.1.38|1.3.1.86	R09738
rxn16622	5.3.1.27	R09780
rxn16844	2.1.1.248	R09998
rxn16845	2.1.1.249	R09999
rxn17199	1.2.1.13|1.2.1.59	R01063
rxn17243	1.5.1.20	R07168
rxn17440	2.1.1.86	R04347
rxn17745	1.2.1.M9|1.2.4.2|1.8.1.4|2.3.1.61	R08549
rxn17748	4.2.1.11	R00658
rxn18917	5.4.2.1|5.4.2.11|5.4.2.12	R01518
rxn19010	6.3.4.16|6.3.4.16-	R00149
rxn19015	2.7.1.11	R04779
rxn19017	3.1.1.31	R02035
rxn19018	3.1.1.31	R02035
rxn19031	2.3.1.9	R00238
rxn19041	2.5.1.47|2.5.1.65	R00897
rxn19042	2.5.1.47|2.5.1.65	R00897
rxn19316	2.3.3.1|2.3.3.16|2.3.3.3|4.1.3.7	R00351
rxn19669	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn19683	4.1.2.13	R01070
rxn19684	3.1.3.11	R04780
rxn19685	3.1.3.11	R04780
rxn19714	2.2.1.3	R01440
rxn19740	4.2.1.2	R01082
rxn19762	1.2.1.12|1.2.1.59	R01061
rxn19763	1.4.4.2|1.8.1.4|2.1.2.10	R01221
rxn19775	1.1.1.49	R02736
rxn19849	1.1.1.26|1.1.1.29|1.1.1.81	R01388
rxn19870	2.1.2.1	R00945
rxn19941	4.1.3.1	R00479
rxn19942	1.1.1.42	R00267
rxn19943	1.1.1.42	R00267
rxn20068	1.1.1.299|1.1.1.37	R00342
rxn20158	1.1.1.299|1.1.1.82	R00343
rxn20162	2.3.3.9|4.1.3.2	R00472
rxn20190	1.1.3.13	R00608
rxn20202	5.4.99.2	R00833
rxn20475	1.1.1.211|1.1.1.35	R01975
rxn20509	2.7.1.40	R00200
rxn20523	1.1.1.95	R01513
rxn20541	2.3.1.8	R00230
rxn20544	2.7.2.3	R01512
rxn20619	6.4.1.3	R01859
rxn20630	2.6.1.52	R04173
rxn20655	2.7.9.1	R00206
rxn20656	1.2.1.-|1.2.1.M10|1.2.4.1|1.8.1.4|2.3.1.12	R00209
rxn20788	4.1.1.39	R00024
rxn23000	1.3.1.44|1.3.8.1	R01171
rxn23652	1.1.1.299|1.1.1.37	R00342
rxn23720	2.7.1.1|2.7.1.2	R01786
rxn23817	1.2.1.18|1.2.1.27	R00705
rxn24133	5.3.1.9	R02740
rxn25164	2.8.3.18	R10343
rxn25165	2.8.3.18	R10343
rxn25216	2.8.3.-	R05336
rxn26100	3.1.3.3	R00582
rxn27108	2.3.1.30	R00586
rxn27109	2.3.1.30	R00586
rxn27228	6.2.1.4	R00432
rxn27386	5.3.1.1	R01015
rxn27455	1.1.1.211|1.1.1.35	R01975
rxn27459	1.1.1.38|1.1.1.39	R00214
rxn27495	2.2.1.1	R01641
rxn27536	2.2.1.1	R01830
rxn27624	1.1.1.351|1.1.1.44	R01528
rxn27659	6.2.1.1	R00235
rxn27660	6.2.1.1	R00235
rxn27661	2.7.2.1|2.7.2.15	R00315
rxn27662	2.7.2.1|2.7.2.15	R00315
rxn27668	6.4.1.2	R00742
rxn27697	2.6.1.2	R00258
rxn27698	2.6.1.2	R00258
rxn27719	2.6.1.1	R00355
rxn27720	2.6.1.1	R00355
rxn27765	2.3.3.1|2.3.3.16|2.3.3.3|4.1.3.7	R00351
rxn27851	4.1.2.13	R01070
rxn27871	1.2.1.12|1.2.1.59	R01061
