id	ec_numbers	KEGG
rxn00610	3.1.3.21	R00841
rxn00615	2.7.1.30	R00847
rxn00744	2.7.1.29	R01011
rxn00762	1.1.1.6	R01034
rxn00763	1.1.1.-|1.1.1.1|1.1.1.21|1.1.1.72	R01036
rxn00764	1.1.1.156	R01039
rxn00765	1.1.1.2|1.1.1.21|1.1.1.372|1.1.1.72	R01041
rxn00768	4.2.1.30	R01047
rxn00983	3.1.1.23|3.1.1.79	R01351;R07293
rxn01102	2.7.1.31	R01514
rxn01286	1.2.1.3	R01752
rxn01992	2.7.1.94	R02757
rxn02235	1.1.1.202	R03119
rxn04027	3.13.1.1	R05775
rxn05901	2.3.1.15	R00851
rxn05987	3.1.1.34	R01350
rxn06138	3.1.3.4|3.1.3.81	R02239
rxn06139	2.7.1.107	R02240
rxn06140	2.3.1.51	R02241
rxn06145	2.3.1.20	R02251
rxn06217	3.1.1.3|3.1.1.79	R02687;R05209
rxn06219	2.4.1.157	R02689
rxn06220	2.4.1.46	R02691
rxn06388	2.4.99.5	R03468
rxn06474	2.3.1.22	R03755
rxn06475	2.3.1.22	R03756
rxn06671	2.4.1.-|2.4.1.315	R04377
rxn06700	2.4.1.241	R04469
rxn06702	2.4.1.184	R04472
rxn06703	2.3.1.141	R04473
rxn06704	2.3.1.134	R04474
rxn06850	2.7.8.20	R05081
rxn06901	2.3.1.158	R05333
rxn07172	2.4.1.-	R06867
rxn11609	3.2.1.22	R04470
rxn15315	3.1.1.3	R02250
rxn15468	3.2.1.22	R04470
rxn15469	3.2.1.22	R04470
rxn15470	3.1.1.26	R04471
rxn15536	3.1.1.3|3.1.1.79	R02687;R05209
rxn15667	3.1.1.23|3.1.1.79	R01351;R07293
rxn22637	3.13.1.1	R05775
rxn27895	2.7.1.31	R01514
rxn27899	1.2.1.3	R01752
rxn30780	3.13.1.1	R05775
rxn31311	2.4.1.-	R06867
rxn32139	1.2.1.3	R01752
rxn37671	1.1.1.2|1.1.1.21|1.1.1.372|1.1.1.72	R01041
rxn37672	1.1.1.-|1.1.1.1|1.1.1.21|1.1.1.72	R01036
rxn38124	2.7.1.31	R01514
rxn39292		R01350
rxn39293		R01351
rxn39330		R02239
rxn39331		R02240
rxn39332		R02251
rxn39352		R02687
rxn39354		R02689
rxn39355		R02691
rxn39418		R03755
rxn39419		R03756
rxn39462		R04469
rxn39463		R04470
rxn39464		R04472
rxn39497		R05333
rxn39776		R06867
