id	ec_numbers	KEGG
rxn00107	2.7.4.6	R00139
rxn00108	2.7.4.12	R00140
rxn00116	3.6.1.5|3.6.1.6	R00155
rxn00117	2.7.4.6	R00156
rxn00119	2.7.4.14|2.7.4.22|2.7.4.4	R00158
rxn00120	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn00212	3.6.1.45|3.6.1.8|3.6.1.9	R00287
rxn00362	3.2.2.10	R00510
rxn00363	3.1.3.5|3.1.3.91	R00511
rxn00364	2.7.4.14|2.7.4.25	R00512
rxn00365	2.7.1.-|2.7.1.213|2.7.1.48	R00513
rxn00366	3.6.1.5|3.6.1.6	R00514
rxn00367	3.6.1.-|3.6.1.65|3.6.1.8	R00515
rxn00368	2.7.1.48	R00516
rxn00369	2.7.1.-|2.7.1.48	R00517
rxn00407	3.5.4.13	R00568
rxn00408	3.6.1.15|3.6.1.5	R00569
rxn00409	2.7.4.6	R00570
rxn00410	6.3.4.2	R00571
rxn00412	6.3.4.2	R00573
rxn00414	6.3.5.5	R00575
rxn00463	3.6.1.19|3.6.1.8	R00662
rxn00654	3.5.1.6	R00905
rxn00707	2.7.1.48	R00962
rxn00708	3.1.3.5	R00963
rxn00709	2.7.1.48	R00964
rxn00710	4.1.1.23	R00965
rxn00711	2.4.2.9	R00966
rxn00712	2.7.1.48	R00967
rxn00713	2.7.1.48	R00968
rxn00714	3.6.1.17	R00969
rxn00715	2.7.1.48	R00970
rxn00717	3.5.4.1	R00974
rxn00719	1.3.1.1	R00977
rxn00720	1.3.1.2	R00978
rxn00776	3.2.-.-|4.2.1.70	R01055
rxn00797	3.2.2.3|3.2.2.8	R01080
rxn01018	2.1.3.2	R01397
rxn01025	3.5.4.1	R01411
rxn01027	1.3.1.1	R01414
rxn01028	1.3.1.2	R01415
rxn01128	2.7.1.48	R01548
rxn01129	2.7.1.48	R01549
rxn01143	2.7.1.21	R01567
rxn01145	3.1.3.35|3.1.3.5	R01569
rxn01146	2.4.2.2|2.4.2.4	R01570
rxn01217	3.5.4.12	R01663
rxn01218	3.1.3.-|3.1.3.5	R01664
rxn01219	2.7.4.14|2.7.4.25	R01665
rxn01220	2.7.1.145|2.7.1.74	R01666
rxn01221	3.6.1.12|3.6.1.6	R01667
rxn01222	3.6.1.12|3.6.1.65|3.6.1.9	R01668
rxn01223	2.1.2.8	R01669
rxn01360	1.3.3.1|1.3.98.1	R01867
rxn01361	1.3.1.14|1.3.3.2	R01869
rxn01362	2.4.2.10	R01870
rxn01366	2.4.2.2|2.4.2.3	R01876
rxn01367	3.1.3.6	R01877
rxn01368	3.5.4.5	R01878
rxn01370	2.7.1.48	R01880
rxn01465	3.5.2.3	R01993
rxn01510	2.7.1.48	R02091
rxn01511	3.6.1.5|3.6.1.6	R02092
rxn01512	2.7.4.6	R02093
rxn01513	2.7.4.12|2.7.4.13|2.7.4.9	R02094
rxn01514	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn01515	2.7.1.48	R02096
rxn01516	2.7.1.48	R02097
rxn01517	2.7.4.4|2.7.4.9	R02098
rxn01518	2.7.1.21	R02099
rxn01519	3.6.1.19|3.6.1.23	R02100
