id	ec_numbers	KEGG
rxn02462	2.3.1.67	R03437
rxn03077	3.1.1.47	R04452
rxn06232	3.3.2.2	R02745
rxn06313	2.3.1.104|2.3.1.25	R03109
rxn06314	2.7.8.22	R03110
rxn06374	3.3.2.5	R03415
rxn06379	2.3.1.23|2.3.1.63	R03438
rxn06385	3.1.3.59	R03454
rxn06386	2.3.1.105	R03455
rxn06601	2.7.1.93	R04126
rxn06610	3.1.3.4	R04162
rxn06644	2.5.1.26	R04311
rxn06652	2.7.8.2	R04321
rxn06663	1.1.1.101	R04360
rxn06664	2.3.1.-	R04361
rxn06666	2.3.1.125	R04363
rxn06686	2.3.1.121	R04413
rxn06730	1.14.99.19	R04571
rxn07100	2.7.8.1	R06364
rxn07256	3.1.1.4	R07379
rxn07257	3.1.4.-	R07380
rxn07258	3.1.4.3	R07381
rxn07259	2.3.1.-	R07382
rxn07260	3.1.3.-	R07383
rxn07261	2.7.8.1	R07384
rxn07262	3.1.4.4	R07385
rxn07263	2.6.-.-	R07386
rxn07264	3.1.1.4	R07387
rxn07265	3.1.4.39	R07388
rxn07266	2.7.8.2	R07389
rxn31520	3.1.4.3	R07381
rxn32862	2.7.8.1	R07384
rxn33108	2.3.1.67	R03437
rxn33139	3.1.4.4	R07385
rxn33140	3.1.4.4	R07385
rxn33592	3.1.3.-	R07383
rxn33598	3.1.3.-	R07383
