id	ec_numbers	KEGG
rxn00202	2.3.3.14|4.1.3.21	R00271
rxn00313	4.1.1.20	R00451
rxn00337	2.7.2.4	R00480
rxn00510	1.5.1.7	R00715
rxn01301	1.1.1.3	R01773
rxn01302	1.1.1.3	R01775
rxn01419	1.1.1.286|1.1.1.87	R01934
rxn01423	2.6.1.39	R01939
rxn01643	1.2.1.11	R02291
rxn01663	1.5.1.10	R02315
rxn01972	3.5.1.47	R02733
rxn01973	3.5.1.18	R02734
rxn01974	5.1.1.7	R02735
rxn01991	1.4.1.16	R02755
rxn02011	6.3.2.13	R02788
rxn02224	1.2.1.31	R03098
rxn02466	4.2.1.114	R03444
rxn02928	1.3.1.26	R04198
rxn02929	1.3.1.26	R04199
rxn03012	3.5.99.-	R04336
rxn03030	2.3.1.89	R04364
rxn03031	2.3.1.117	R04365
rxn03034	4.2.1.114|4.2.1.36	R04371;R208
rxn03086	2.6.1.-	R04467
rxn03087	2.6.1.17	R04475
rxn03164	6.3.2.10|6.3.2.15	R04617
rxn06675	1.2.1.31	R04390
rxn06802	1.2.1.31	R04863
rxn07441	2.6.1.83	R07613
rxn13914	6.3.2.10|6.3.2.15	R04617
rxn16617	6.3.2.-|6.3.2.43	R09775
rxn16618	2.7.2.-|2.7.2.a	R09776
rxn16619	1.2.1.-|1.2.1.ag	R09777
rxn16620	2.6.1.-|2.6.1.ah	R09778
rxn16621	3.5.1.ai	R09779
rxn17384	2.6.1.39	R01939
rxn19159	5.4.99.58	R10010
rxn23371		R10013
rxn24414	2.6.1.83	R07613
rxn27723	1.2.1.11	R02291
rxn27724	2.7.2.4	R00480
rxn27788	4.1.1.20	R00451
rxn27789	5.1.1.7	R02735
rxn27815	1.3.1.26	R04199
rxn27816	1.3.1.26	R04198
rxn27932	1.1.1.3	R01775
rxn27933	1.1.1.3	R01773
rxn30153	1.1.1.286|1.1.1.87	R01934
rxn30154	2.3.3.14|4.1.3.21	R00271
rxn30391	2.3.3.14|4.1.3.21	R00271
rxn33374	1.2.1.11	R02291
rxn39333	1.5.1.10	R02315
rxn39451	1.17.1.8	R04198
rxn39452		R04199
rxn39461		R04390
rxn39472		R04617
rxn39966		R10011
rxn39967		R10012
rxn40037	4.3.3.7	R10147
